1902,oVt8MAFsKOo,"What happened when the man was asked to count from five to ten and he skipped the number 9 in an interview?","Even though the man missed the number 9, the man interviewing him who happens to be the same person tells him he got the job."
1903,XpprbkGbw1M,"what is happening in the video?","a fire drill"
1904,w9GvO6upKYU,"What does the child do after ""shooting"" three family members who pretend to be dead?","He lies down similarly in the sand and pretends to be dead."
1905,rDc3ayndF94,"What is the man in the blue jean shirt demonstrating?","The man is demonstrating the features of a cell phone."
1906,gdTZeQ0f87A,"what is on the wall behind the man?","a green garland"
1907,ZNUArcFF3ZY,"What color is the ice cream figure?","It is several colors."
1908,WfOQxMiHzvY,"What does the man do after taking off his shirt?","Flex his muscles."
1909,nfM2nMsKCSs,"What clue is there that this woman does not like her haircut?","She looks sad."
1910,ts7IsmAm17k,"What numbers were entered from the keyboard in this video?","15683"
1911,iQ6BPUvUpXc,"What sound is heard at the end of this video?","A laugh."
1912,eZRHfg6hn30,"Where does this woman who picks up a rose have illumination on her clothing?","On her dress and hat."
1913,onWoOPF7ctc,"how many kittens in the video?","one"
1914,vct95r9B-og,"What is the point in this video?","It shows two university students' differing views of academic life."
1915,fdXldp1c7I8,"what is the man on the left wearing?","a sharwall"
1916,p7Zcnjrqnl0,"What is the message conveyed in this video?","The good guy in the uniform warns the evil character that there are consequences to its actions."
1917,ykJidxIw8aY,"how many plants in the video?","one"
1918,dnJJ6q3pNJE,"What is heard in this video?","Many cars honking and the shouting of many people in protest."
1919,rLTO0KJ8Rzo,"What happens to a man pretending to sit on a toy bulldozer?","The man actually ends up sitting on a large bulldozer."
1920,SWowzYMqyeU,"What is the video mainly about?","The video is about a female trucker putting fuel in her tanker."
1921,teqwv0yCXZk,"What is going on in this video?","A machine is running and dispensing a type of grain."
1922,O6wv8jvHSCI,"What happens when a baseball player is getting ready to hit the ball?","As the baseball player is getting ready to hit the ball, he catches the ball pitched to him, he was suppose to hit."
1923,cP1F6TcgOoM,"What kind of lessons is the young woman taking?","She is learning to play some kind of drums."
1924,maBe-u6u4P8,"What are the people doing in the video?","They are drinking at a lavish banquet with empress Catherine the Great. "
1925,c9QyibXuOZU,"What similarities do the two Halloween costumes share?","A half white and half black wig, long red gloves, and a long dress."
1926,oinzItsfUIM,"How many MBPS the MBPS meter is showing at the end of the video?","10.66"
1927,tmqjREXFkBU,"What is the lesson in this video?","What to do when a volcano erupts."
1928,ZXeJThG20mI,"What happens after a man puts putty on the walls?","After the man puts putty on the wall, he puts panels up covering the whole wall."
1929,yVcnoGD-LPs,"What happens after a boxer kicks another boxer in his face?","The other boxer ends up with a broken nose."
1930,TorPeJ8rQJg,"What kind of shoes was this woman most interested in?","Little girls' shoes."
1931,uIJMYWBmxtk,"are these bulls or cows?","cows"
1932,tW7SviwZ530,"how many dolls are next to the little girl head?","two"
1933,pdhug3ts5CY,"How can you tell that the SUV lost control in the rain?","It slid across highway lanes, hit a concrete median, and spun around."
1934,rcoub9IZ48Y,"Why does the young man put his face on the open top of a printer/scanner?","He is taking a selfie with the scanner part of the device."
1935,xVaCyf2Q6Bo,"What is put on top of the chocolate milk?","Chocolate chunks."
1936,miOtJCkjxyM,"What happens to the Lego piece by the end of the video?","Pieces are being added to build a Lego girl."
1937,h9P-xhe5l5M,"What happens to a dancer in a red outfit?","The dancer changes to a green outfit then back to a different red one."
1938,wl1uvG4GPcE,"What does the man in the yellow shirt do?","Walks a very overutilized walk."
1939,moF_CRvjq9A,"how many red strings are in the knot?","one"
1940,eZ0uHj82B20,"What does the painter do?","He sells his painting for $100."
1941,hoiS2npvHy0,"What is the last thing the little girl says in this video?","Then go clean it."
1942,SEFzgBkghbg,"How did the man win at musical chairs?","He moved the chair as the woman was about to sit down on it."
1943,X9I6667T6XQ,"why are the actors wearing uniforms?","they are school students"
1944,bb1yzNmBbvI,"Why is the young man singing?","his girlfriend jilted him."
1945,ekx-NMIfwZU,"Why did the second young man say it wasn't safe to tickle a sting ray?","He said it was because the fish belongs in the water."
1946,Uq_UJ_xZiHU,"Why are the lady and boy demonstrating how to mix a green solution?","The lady and boy are demonstrating mixing dye that was used for his hair."
1947,oirdsELpI2o,"How many couples are in the video?","Two"
1948,sOHJtRIsO78,"What does the tennis player do during the match?","He shows how he can hit the ball between his legs behind him to score the point."
1949,WMsMm8n2oXs,"why is the bull tied with a rope ?","to prevent him from running away"
1950,h6_fUexgG3w,"What happens to the young woman who is exercising her First Amendment rights in this video?","She is attacked and struck in the face by the man she is videoing."
1951,itVx3YinAOY,"What happens after the man jumps into the fountain?","He gets arrested."
1952,noaad2AmoX8,"What is the theme of this woman's outfits and what clues lead you to this conclusion?","A clown, based on the style of face paint, hair colors, pompoms on her clothing, gathered collar, and balloons for a prop."
1953,RnXjAli3eqQ,"Where does the woman in the garden go?","The woman walks to the front of a brick building."
1954,UuMm3zOevD8,"What happens after the robot stops the train?","The robot picks up the train and throws it away."
1955,nJiEz3DW1hI,"What does the second man in the video say about the first man?","He disbelieves the first man's claim that straight men can have sex with other men and not be gay."
1956,jz-0a3pOekc,"What happens after the large flower sneezes?","The small flower laughs."
1957,uuBqMX20WGM,"Why is the driver sitting in a red Ferrari?","He purchased it to show how successful he is."
1958,pvHdLZVw_8s,"Why do people love videos of pets doing cute and funny things?","Because they remind people of how babies behave."
1959,vumdnRFQ8tw,"how many tackles on this play?","one"
1960,eY0KaYKw6cc,"how many shoes are on the bottom shelve?","Nine"
1961,VhhSTfTXBUI,"when do we see the water in the pond?","AFTER THE MEN PULL UP THE COVER"
1962,jOfIYo0BAJQ,"What does this video talk about?","It puts the names and recent scoring for several cricket players."
1963,injMMEfqCdA,"What did the woman find after cutting the rock after buying it from the old man for $300?","A crack free crystal."
1964,imSy8vfzwdg,"What is the point of this video?","Several movie celebrities have partners that are 10 years or more older than they are."
1965,PSfGE9q88Y0,"What is the woman facing the wall demonstrating?","The woman facing the wall is demonstrating different arm exercises."
1966,tBCnyaDhasI,"What does the young man holding the phone camera do in this video?","He surprises the woman in the video by kissing the man she was sitting with."
1967,oXIqaw8Qwng,"What does the video demonstrate?","It shows a football game, where a player intercepts the ball from the other team."
1968,x-4WvsF_Id0,"what kind of play is shown?","A completed pass to a receiver"
1969,ioN9-ohnPDE,"What is the event being celebrated?","Eva's birthday party."
1970,sUz4FoDrb8I,"What do the two men do in this video?","Each of them in turn throws the national flags of India and Pakistan into the air."
1971,UFcrdM-W7Ys,"What does this cook do after slicing the eggplant","She sprinkles grated cheese over all."
1972,t8xf0JFKfu4,"How many models are in the video?","One"
1973,dY4gxnIAOQM,"What makes you think this couple is in love?","A man and woman who work in the same office fall in love and get married."
1974,kOwaRA-yavY,"Why is the man wearing women's clothes at the end of the video?","Because he chose them in a guessing game."
1975,pO2ODqDTrfk,"Why does the orange car beep at the other two cars in the front row of traffic?","He pulls up and wants to be in the race with the other two sporty cars."
1976,_CZ3fi1Cq6E,"Why is the woman smearing black stuff on herself?","To make her boyfriend love her more."
1977,ZB9RhYtVCic,"Why is the boy making shrill noises?","He is truing to call his dog."
1978,UXOhZ2HSSJA,"how many times the teacher pushes the student?","once"
1979,PgmQELgtOFw,"What happens when a ceiling fan falls on a pile of baby powder?","Baby powder goes everywhere in the air."
1980,gCAwnSug378,"What is the young man doing?","He is dribbling a soccer ball down a walking street and running into people."
1981,sMi_KUBVkDU,"What happens after the driver gets out of the car?","His car gets stolen."
1982,SWVx7r3iAQo,"how many potted plants in the video?","one"
1983,vRgWD7IDc08,"What happens after a teenager sees a woman celebrity walking in a department store?","The woman celebrity hugs the teenager and asks what her name is."
1984,cwTXRfEvXeo,"What did the killers do to check if the man lying on the floor was dead or not?","They tickled his feet."
1985,rQ8224F24pk,"What objective in kicking the ball can be inferred from this video?","To kick the ball inside the net."
1986,Ugd5Eh2_vr8,"What happens when the boy falls asleep?","His face falls into his cereal bowl."
1987,fGbLiTsQdTs,"What does this video show?","It shows a speeded up example of building a mansion in minecraft."
1988,t3UIH1nFBmY,"What happens after the man sings after the woman grabs something out of his hands?","She beats him up, playfully."
1989,ZJrvBWNvP3c,"How many red patches does the bird have on its body?","Two"
1990,xym5QP0hC2Q,"What is the adult male doing on the phone?","He is calling his son for a facetime session."
1991,_H8YTV9xEJg,"What happens when the cover of the engine is removed?","The inside of the engine is revealed. "
1992,l5OLm38Mx2w,"What does the young man do in the video?","He shows and briefly describes each of the several motorcycles in their parking area."
1993,nFoGLTW-Yyg,"what is this gadget?","A smart phone gadget to hold the phone and charge it "
1994,slTmiVkq_gQ,"Is the content too blue for today's audience?","Yes, it's probably OK for many people over 16 and under 50."
1995,OmopWm9sLtA,"Why is a man spitting black and white ball out of his mouth?","The man is making a video."
1996,tfTu-B4qIDQ,"Can the chipmunk's cheeks burst?","No, they are very elastic and the chipmunks know when to stop."
1997,s7TqNo14z14,"What does Johnny Depp think of Gwyneth Paltrow?","He is really taken with her."
1998,vZBlhlrYSnc,"What is the man trying to do?","I cannot tell."
1999,yJOiXUicEWw,"how many scoreless tries the kicker executes before scoring a goal?","two"
2000,wxLBCid0I6w,"What is the first thing the star does?","He dives for the cushion."
